survey_cycle,department,sub_department,question_id,question_text,theme,avg_score,response_count,favorable_pct,enps_score
2023-Q3,Engineering,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.1,134,0.4,16.3
2023-Q3,Engineering,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.2,134,0.42,16.3
2023-Q3,Engineering,,COM2,I understand how my work contributes to the company's goals.,Communication,3.2,134,0.44,16.3
2023-Q3,Engineering,,COM3,Cross-team communication and collaboration is effective.,Communication,3.2,134,0.41,16.3
2023-Q3,Engineering,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.7,134,0.68,16.3
2023-Q3,Engineering,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.7,134,0.65,16.3
2023-Q3,Engineering,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.7,134,0.67,16.3
2023-Q3,Engineering,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.4,134,0.55,16.3
2023-Q3,Engineering,,ENG2,I see myself still working here in two years.,Employee Engagement,3.4,134,0.52,16.3
2023-Q3,Engineering,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.4,134,0.57,16.3
2023-Q3,Engineering,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.4,134,0.58,16.3
2023-Q3,Engineering,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.6,134,0.6,16.3
2023-Q3,Engineering,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.6,134,0.6,16.3
2023-Q3,Engineering,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.6,134,0.63,16.3
2023-Q3,Engineering,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.6,134,0.6,16.3
2023-Q3,Engineering,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.6,134,0.59,16.3
2023-Q3,Engineering,,REC1,I receive adequate recognition when I do good work.,Recognition,2.8,134,0.31,16.3
2023-Q3,Engineering,,REC2,Recognition at this company is given fairly and consistently.,Recognition,2.8,134,0.28,16.3
2023-Q3,Engineering,,REC3,My contributions are valued by my team and leadership.,Recognition,2.8,134,0.27,16.3
2023-Q3,Engineering,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.7,134,0.67,16.3
2023-Q3,Engineering,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.7,134,0.66,16.3
2023-Q3,Engineering,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.7,134,0.66,16.3
2023-Q3,Engineering,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,2.9,134,0.33,16.3
2023-Q3,Engineering,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,2.9,134,0.28,16.3
2023-Q3,Engineering,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,2.9,134,0.32,16.3
2023-Q3,G&A,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,2.9,31,0.33,10.1
2023-Q3,G&A,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,2.9,31,0.3,10.1
2023-Q3,G&A,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,2.9,31,0.33,10.1
2023-Q3,G&A,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.2,31,0.4,10.1
2023-Q3,G&A,,COM2,I understand how my work contributes to the company's goals.,Communication,3.2,31,0.43,10.1
2023-Q3,G&A,,COM3,Cross-team communication and collaboration is effective.,Communication,3.2,31,0.45,10.1
2023-Q3,G&A,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.5,31,0.61,10.1
2023-Q3,G&A,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.5,31,0.59,10.1
2023-Q3,G&A,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.5,31,0.59,10.1
2023-Q3,G&A,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.3,31,0.52,10.1
2023-Q3,G&A,,ENG2,I see myself still working here in two years.,Employee Engagement,3.3,31,0.52,10.1
2023-Q3,G&A,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.3,31,0.51,10.1
2023-Q3,G&A,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.3,31,0.5,10.1
2023-Q3,G&A,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.6,31,0.6,10.1
2023-Q3,G&A,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.6,31,0.6,10.1
2023-Q3,G&A,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.6,31,0.6,10.1
2023-Q3,G&A,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.6,31,0.58,10.1
2023-Q3,G&A,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.6,31,0.59,10.1
2023-Q3,G&A,,REC1,I receive adequate recognition when I do good work.,Recognition,3.0,31,0.39,10.1
2023-Q3,G&A,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.0,31,0.39,10.1
2023-Q3,G&A,,REC3,My contributions are valued by my team and leadership.,Recognition,3.0,31,0.39,10.1
2023-Q3,G&A,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.4,31,0.55,10.1
2023-Q3,G&A,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.4,31,0.51,10.1
2023-Q3,G&A,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.4,31,0.51,10.1
2023-Q3,G&A,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.4,31,0.51,10.1
2023-Q3,G&A,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.4,31,0.53,10.1
2023-Q3,G&A,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.4,31,0.5,10.1
2023-Q3,Marketing,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.1,26,0.4,17.6
2023-Q3,Marketing,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.1,26,0.44,17.6
2023-Q3,Marketing,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.1,26,0.41,17.6
2023-Q3,Marketing,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.2,26,0.4,17.6
2023-Q3,Marketing,,COM2,I understand how my work contributes to the company's goals.,Communication,3.2,26,0.42,17.6
2023-Q3,Marketing,,COM3,Cross-team communication and collaboration is effective.,Communication,3.2,26,0.44,17.6
2023-Q3,Marketing,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.7,26,0.66,17.6
2023-Q3,Marketing,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.7,26,0.64,17.6
2023-Q3,Marketing,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.7,26,0.69,17.6
2023-Q3,Marketing,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.4,26,0.54,17.6
2023-Q3,Marketing,,ENG2,I see myself still working here in two years.,Employee Engagement,3.4,26,0.56,17.6
2023-Q3,Marketing,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.4,26,0.52,17.6
2023-Q3,Marketing,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.4,26,0.55,17.6
2023-Q3,Marketing,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.6,26,0.59,17.6
2023-Q3,Marketing,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.6,26,0.59,17.6
2023-Q3,Marketing,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.6,26,0.62,17.6
2023-Q3,Marketing,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.6,26,0.63,17.6
2023-Q3,Marketing,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.6,26,0.61,17.6
2023-Q3,Marketing,,REC1,I receive adequate recognition when I do good work.,Recognition,3.2,26,0.47,17.6
2023-Q3,Marketing,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.2,26,0.47,17.6
2023-Q3,Marketing,,REC3,My contributions are valued by my team and leadership.,Recognition,3.2,26,0.43,17.6
2023-Q3,Marketing,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.2,26,0.43,17.6
2023-Q3,Marketing,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.2,26,0.43,17.6
2023-Q3,Marketing,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.2,26,0.44,17.6
2023-Q3,Marketing,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.2,26,0.45,17.6
2023-Q3,Marketing,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.2,26,0.47,17.6
2023-Q3,Marketing,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.2,26,0.45,17.6
2023-Q3,People,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.1,29,0.41,19.3
2023-Q3,People,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.1,29,0.38,19.3
2023-Q3,People,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.1,29,0.44,19.3
2023-Q3,People,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.2,29,0.41,19.3
2023-Q3,People,,COM2,I understand how my work contributes to the company's goals.,Communication,3.2,29,0.44,19.3
2023-Q3,People,,COM3,Cross-team communication and collaboration is effective.,Communication,3.2,29,0.45,19.3
2023-Q3,People,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.8,29,0.73,19.3
2023-Q3,People,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.8,29,0.73,19.3
2023-Q3,People,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.8,29,0.73,19.3
2023-Q3,People,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.4,29,0.56,19.3
2023-Q3,People,,ENG2,I see myself still working here in two years.,Employee Engagement,3.4,29,0.53,19.3
2023-Q3,People,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.4,29,0.57,19.3
2023-Q3,People,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.4,29,0.56,19.3
2023-Q3,People,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.8,29,0.69,19.3
2023-Q3,People,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.8,29,0.67,19.3
2023-Q3,People,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.8,29,0.7,19.3
2023-Q3,People,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.8,29,0.67,19.3
2023-Q3,People,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.8,29,0.73,19.3
2023-Q3,People,,REC1,I receive adequate recognition when I do good work.,Recognition,3.0,29,0.36,19.3
2023-Q3,People,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.0,29,0.36,19.3
2023-Q3,People,,REC3,My contributions are valued by my team and leadership.,Recognition,3.0,29,0.36,19.3
2023-Q3,People,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.2,29,0.41,19.3
2023-Q3,People,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.2,29,0.45,19.3
2023-Q3,People,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.2,29,0.46,19.3
2023-Q3,People,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.0,29,0.37,19.3
2023-Q3,People,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.0,29,0.39,19.3
2023-Q3,People,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.0,29,0.33,19.3
2023-Q3,Product,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.4,23,0.56,31.4
2023-Q3,Product,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.4,23,0.55,31.4
2023-Q3,Product,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.4,23,0.56,31.4
2023-Q3,Product,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.0,23,0.33,31.4
2023-Q3,Product,,COM2,I understand how my work contributes to the company's goals.,Communication,3.0,23,0.34,31.4
2023-Q3,Product,,COM3,Cross-team communication and collaboration is effective.,Communication,3.0,23,0.33,31.4
2023-Q3,Product,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.5,23,0.56,31.4
2023-Q3,Product,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.5,23,0.58,31.4
2023-Q3,Product,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.5,23,0.57,31.4
2023-Q3,Product,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.4,23,0.54,31.4
2023-Q3,Product,,ENG2,I see myself still working here in two years.,Employee Engagement,3.4,23,0.58,31.4
2023-Q3,Product,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.4,23,0.54,31.4
2023-Q3,Product,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.4,23,0.54,31.4
2023-Q3,Product,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.6,23,0.6,31.4
2023-Q3,Product,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.6,23,0.58,31.4
2023-Q3,Product,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.6,23,0.61,31.4
2023-Q3,Product,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.6,23,0.58,31.4
2023-Q3,Product,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.6,23,0.59,31.4
2023-Q3,Product,,REC1,I receive adequate recognition when I do good work.,Recognition,3.0,23,0.39,31.4
2023-Q3,Product,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.0,23,0.39,31.4
2023-Q3,Product,,REC3,My contributions are valued by my team and leadership.,Recognition,3.0,23,0.36,31.4
2023-Q3,Product,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.7,23,0.65,31.4
2023-Q3,Product,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.7,23,0.66,31.4
2023-Q3,Product,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.7,23,0.7,31.4
2023-Q3,Product,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.2,23,0.41,31.4
2023-Q3,Product,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.2,23,0.41,31.4
2023-Q3,Product,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.2,23,0.42,31.4
2023-Q3,Sales,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,2.8,72,0.3,4.7
2023-Q3,Sales,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,2.8,72,0.27,4.7
2023-Q3,Sales,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,2.8,72,0.29,4.7
2023-Q3,Sales,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.2,72,0.41,4.7
2023-Q3,Sales,,COM2,I understand how my work contributes to the company's goals.,Communication,3.2,72,0.44,4.7
2023-Q3,Sales,,COM3,Cross-team communication and collaboration is effective.,Communication,3.2,72,0.44,4.7
2023-Q3,Sales,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.5,72,0.58,4.7
2023-Q3,Sales,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.5,72,0.57,4.7
2023-Q3,Sales,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.5,72,0.59,4.7
2023-Q3,Sales,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.5,72,0.62,4.7
2023-Q3,Sales,,ENG2,I see myself still working here in two years.,Employee Engagement,3.5,72,0.58,4.7
2023-Q3,Sales,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.5,72,0.57,4.7
2023-Q3,Sales,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.5,72,0.58,4.7
2023-Q3,Sales,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.6,72,0.6,4.7
2023-Q3,Sales,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.6,72,0.57,4.7
2023-Q3,Sales,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.6,72,0.61,4.7
2023-Q3,Sales,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.6,72,0.58,4.7
2023-Q3,Sales,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.6,72,0.61,4.7
2023-Q3,Sales,,REC1,I receive adequate recognition when I do good work.,Recognition,2.7,72,0.23,4.7
2023-Q3,Sales,,REC2,Recognition at this company is given fairly and consistently.,Recognition,2.7,72,0.26,4.7
2023-Q3,Sales,,REC3,My contributions are valued by my team and leadership.,Recognition,2.7,72,0.19,4.7
2023-Q3,Sales,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.4,72,0.54,4.7
2023-Q3,Sales,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.4,72,0.5,4.7
2023-Q3,Sales,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.4,72,0.52,4.7
2023-Q3,Sales,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,2.8,72,0.29,4.7
2023-Q3,Sales,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,2.8,72,0.25,4.7
2023-Q3,Sales,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,2.8,72,0.27,4.7
2023-Q4,Customer Success,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.2,35,0.46,26.0
2023-Q4,Customer Success,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.2,35,0.45,26.0
2023-Q4,Customer Success,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.2,35,0.48,26.0
2023-Q4,Customer Success,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.1,35,0.37,26.0
2023-Q4,Customer Success,,COM2,I understand how my work contributes to the company's goals.,Communication,3.1,35,0.36,26.0
2023-Q4,Customer Success,,COM3,Cross-team communication and collaboration is effective.,Communication,3.1,35,0.41,26.0
2023-Q4,Customer Success,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.9,35,0.77,26.0
2023-Q4,Customer Success,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.9,35,0.78,26.0
2023-Q4,Customer Success,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.9,35,0.74,26.0
2023-Q4,Customer Success,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.5,35,0.59,26.0
2023-Q4,Customer Success,,ENG2,I see myself still working here in two years.,Employee Engagement,3.5,35,0.58,26.0
2023-Q4,Customer Success,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.5,35,0.6,26.0
2023-Q4,Customer Success,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.5,35,0.6,26.0
2023-Q4,Customer Success,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.9,35,0.76,26.0
2023-Q4,Customer Success,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.9,35,0.74,26.0
2023-Q4,Customer Success,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.9,35,0.74,26.0
2023-Q4,Customer Success,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.9,35,0.75,26.0
2023-Q4,Customer Success,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.9,35,0.76,26.0
2023-Q4,Customer Success,,REC1,I receive adequate recognition when I do good work.,Recognition,3.1,35,0.39,26.0
2023-Q4,Customer Success,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.1,35,0.44,26.0
2023-Q4,Customer Success,,REC3,My contributions are valued by my team and leadership.,Recognition,3.1,35,0.37,26.0
2023-Q4,Customer Success,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.5,35,0.57,26.0
2023-Q4,Customer Success,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.5,35,0.57,26.0
2023-Q4,Customer Success,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.5,35,0.57,26.0
2023-Q4,Customer Success,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.3,35,0.46,26.0
2023-Q4,Customer Success,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.3,35,0.46,26.0
2023-Q4,Customer Success,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.3,35,0.47,26.0
2023-Q4,Engineering,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.2,135,0.46,18.1
2023-Q4,Engineering,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.2,135,0.44,18.1
2023-Q4,Engineering,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.2,135,0.44,18.1
2023-Q4,Engineering,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.3,135,0.51,18.1
2023-Q4,Engineering,,COM2,I understand how my work contributes to the company's goals.,Communication,3.3,135,0.49,18.1
2023-Q4,Engineering,,COM3,Cross-team communication and collaboration is effective.,Communication,3.3,135,0.45,18.1
2023-Q4,Engineering,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.8,135,0.75,18.1
2023-Q4,Engineering,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.8,135,0.68,18.1
2023-Q4,Engineering,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.8,135,0.7,18.1
2023-Q4,Engineering,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.5,135,0.6,18.1
2023-Q4,Engineering,,ENG2,I see myself still working here in two years.,Employee Engagement,3.5,135,0.59,18.1
2023-Q4,Engineering,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.5,135,0.62,18.1
2023-Q4,Engineering,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.5,135,0.59,18.1
2023-Q4,Engineering,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.7,135,0.64,18.1
2023-Q4,Engineering,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.7,135,0.68,18.1
2023-Q4,Engineering,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.7,135,0.65,18.1
2023-Q4,Engineering,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.7,135,0.66,18.1
2023-Q4,Engineering,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.7,135,0.65,18.1
2023-Q4,Engineering,,REC1,I receive adequate recognition when I do good work.,Recognition,2.9,135,0.31,18.1
2023-Q4,Engineering,,REC2,Recognition at this company is given fairly and consistently.,Recognition,2.9,135,0.33,18.1
2023-Q4,Engineering,,REC3,My contributions are valued by my team and leadership.,Recognition,2.9,135,0.3,18.1
2023-Q4,Engineering,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.8,135,0.7,18.1
2023-Q4,Engineering,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.8,135,0.7,18.1
2023-Q4,Engineering,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.8,135,0.69,18.1
2023-Q4,Engineering,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.0,135,0.35,18.1
2023-Q4,Engineering,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.0,135,0.36,18.1
2023-Q4,Engineering,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.0,135,0.37,18.1
2023-Q4,G&A,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.0,29,0.37,13.1
2023-Q4,G&A,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.0,29,0.36,13.1
2023-Q4,G&A,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.0,29,0.35,13.1
2023-Q4,G&A,,COM1,I receive clear and timely communication about company strategy and direction.,Communication,3.3,29,0.5,13.1
2023-Q4,G&A,,COM2,I understand how my work contributes to the company's goals.,Communication,3.3,29,0.46,13.1
2023-Q4,G&A,,COM3,Cross-team communication and collaboration is effective.,Communication,3.3,29,0.48,13.1
2023-Q4,G&A,,CUL1,I feel a strong sense of belonging at this company.,Company Culture,3.6,29,0.65,13.1
2023-Q4,G&A,,CUL2,The company's values are reflected in how we operate day-to-day.,Company Culture,3.6,29,0.62,13.1
2023-Q4,G&A,,CUL3,I trust the leadership team to make good decisions for the company.,Company Culture,3.6,29,0.61,13.1
2023-Q4,G&A,,ENG1,I would recommend this company as a great place to work.,Employee Engagement,3.4,29,0.54,13.1
2023-Q4,G&A,,ENG2,I see myself still working here in two years.,Employee Engagement,3.4,29,0.56,13.1
2023-Q4,G&A,,ENG3,I am proud to tell others I work at this company.,Employee Engagement,3.4,29,0.54,13.1
2023-Q4,G&A,,ENG4,I feel motivated to go above and beyond what is expected of me.,Employee Engagement,3.4,29,0.54,13.1
2023-Q4,G&A,,MGE1,My manager gives me regular and meaningful feedback on my work.,Manager Effectiveness,3.7,29,0.65,13.1
2023-Q4,G&A,,MGE2,My manager supports my professional development and career growth.,Manager Effectiveness,3.7,29,0.65,13.1
2023-Q4,G&A,,MGE3,My manager keeps me informed about how my work connects to the broader picture.,Manager Effectiveness,3.7,29,0.63,13.1
2023-Q4,G&A,,MGE4,My manager creates an environment where I feel comfortable raising concerns.,Manager Effectiveness,3.7,29,0.66,13.1
2023-Q4,G&A,,MGE5,My manager treats all team members fairly and equitably.,Manager Effectiveness,3.7,29,0.64,13.1
2023-Q4,G&A,,REC1,I receive adequate recognition when I do good work.,Recognition,3.1,29,0.37,13.1
2023-Q4,G&A,,REC2,Recognition at this company is given fairly and consistently.,Recognition,3.1,29,0.42,13.1
2023-Q4,G&A,,REC3,My contributions are valued by my team and leadership.,Recognition,3.1,29,0.38,13.1
2023-Q4,G&A,,RES1,I have access to the tools and technology I need to do my job effectively.,Resources & Enablement,3.5,29,0.55,13.1
2023-Q4,G&A,,RES2,I have the information and context I need to make good decisions in my role.,Resources & Enablement,3.5,29,0.55,13.1
2023-Q4,G&A,,RES3,Our team processes and workflows enable me to do my best work.,Resources & Enablement,3.5,29,0.57,13.1
2023-Q4,G&A,,WLB1,I am able to maintain a healthy balance between my work and personal life.,Work-Life Balance,3.5,29,0.59,13.1
2023-Q4,G&A,,WLB2,My workload is manageable and sustainable.,Work-Life Balance,3.5,29,0.6,13.1
2023-Q4,G&A,,WLB3,I feel supported when I need to take time off for personal reasons.,Work-Life Balance,3.5,29,0.58,13.1
2023-Q4,Marketing,,CGD1,I have access to the learning and development opportunities I need to grow in my career.,Career Growth & Development,3.2,25,0.45,23.9
2023-Q4,Marketing,,CGD2,I can see a clear path for my career progression at this company.,Career Growth & Development,3.2,25,0.46,23.9
2023-Q4,Marketing,,CGD3,The work I do is meaningful and contributes to my professional growth.,Career Growth & Development,3.2,25,0.48,23.9
