employee_id,review_cycle,overall_rating,manager_rating,self_rating,review_completed_date,review_status
EMP-0276,2023-H2,Meets,Meets,Exceeds,2024-01-19,Completed
EMP-0276,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-16,Completed
EMP-0276,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-18,Completed
EMP-0277,2022-H2,Meets,Meets,Exceeds,2023-01-17,Completed
EMP-0277,2023-H1,Meets,Meets,Meets,2023-07-10,Completed
EMP-0277,2023-H2,Meets,Meets,Meets,2024-01-18,Completed
EMP-0277,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-20,Completed
EMP-0277,2024-H2,Meets,Meets,Meets,2025-01-10,Incomplete
EMP-0278,2022-H1,Meets,Meets,Meets,2022-07-13,Completed
EMP-0278,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-11,Completed
EMP-0278,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-17,Completed
EMP-0278,2023-H2,Meets,Meets,Meets,2024-01-14,Completed
EMP-0278,2024-H1,Meets,Meets,Meets,2024-07-12,Completed
EMP-0278,2024-H2,Meets,Meets,Meets,2025-01-16,Completed
EMP-0279,2022-H2,Meets,Meets,Meets,2023-01-20,Completed
EMP-0279,2023-H1,Meets,Meets,Exceeds,2023-07-19,Completed
EMP-0279,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-11,Completed
EMP-0279,2024-H1,Meets,Meets,Meets,2024-07-11,Completed
EMP-0279,2024-H2,Exceeds,Exceeds,Significantly Exceeds,2025-01-10,Completed
EMP-0280,2021-H1,Exceeds,Exceeds,Exceeds,2021-07-19,Completed
EMP-0280,2021-H2,Meets,Meets,Exceeds,2022-01-19,Completed
EMP-0280,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-14,Completed
EMP-0280,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-17,Completed
EMP-0280,2023-H1,Meets,Meets,Meets,2023-07-12,Completed
EMP-0280,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-15,Completed
EMP-0280,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-17,Completed
EMP-0280,2024-H2,Meets,Meets,Meets,2025-01-12,Completed
EMP-0281,2022-H2,Meets,Meets,Meets,2023-01-12,Completed
EMP-0281,2023-H1,Meets,Meets,Meets,2023-07-16,Completed
EMP-0281,2023-H2,Meets,Meets,Meets,2024-01-15,Completed
EMP-0281,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-11,Completed
EMP-0281,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-17,Completed
EMP-0282,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-12,Completed
EMP-0282,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-12,Completed
EMP-0282,2023-H2,Meets,Meets,Meets,2024-01-20,Completed
EMP-0282,2024-H1,Meets,Meets,Exceeds,2024-07-12,Completed
EMP-0282,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-10,Completed
EMP-0283,2023-H1,Meets,Meets,Exceeds,2023-07-19,Completed
EMP-0283,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-15,Completed
EMP-0283,2024-H1,Meets,Meets,Meets,2024-07-17,Completed
EMP-0283,2024-H2,Meets,Meets,Exceeds,2025-01-14,Completed
EMP-0284,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-18,Completed
EMP-0284,2022-H1,Exceeds,Exceeds,Significantly Exceeds,2022-07-14,Completed
EMP-0284,2022-H2,Meets,Meets,Meets,2023-01-15,Completed
EMP-0284,2023-H1,Meets,Meets,Exceeds,2023-07-17,Completed
EMP-0284,2023-H2,Meets,Meets,Exceeds,2024-01-18,Completed
EMP-0284,2024-H1,Meets,Meets,Meets,2024-07-13,Completed
EMP-0284,2024-H2,Meets,Meets,Meets,2025-01-11,Completed
EMP-0285,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-18,Incomplete
EMP-0285,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-10,Completed
EMP-0285,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-18,Completed
EMP-0285,2024-H1,Exceeds,Significantly Exceeds,Exceeds,2024-07-12,Completed
EMP-0285,2024-H2,Meets,Meets,Meets,2025-01-15,Completed
EMP-0286,2022-H2,Meets,Meets,Exceeds,2023-01-20,Completed
EMP-0286,2023-H1,Meets,Meets,Meets,2023-07-20,Completed
EMP-0286,2023-H2,Meets,Meets,Exceeds,2024-01-14,Completed
EMP-0286,2024-H1,Meets,Meets,Meets,2024-07-12,Completed
EMP-0286,2024-H2,Meets,Meets,Meets,2025-01-13,Completed
EMP-0287,2022-H2,Meets,Meets,Exceeds,2023-01-18,Completed
EMP-0287,2023-H1,Meets,Meets,Exceeds,2023-07-15,Completed
EMP-0287,2023-H2,Meets,Meets,Meets,2024-01-19,Completed
EMP-0287,2024-H1,Meets,Meets,Meets,2024-07-11,Completed
EMP-0287,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-17,Completed
EMP-0288,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-11,Completed
EMP-0288,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-16,Completed
EMP-0288,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-19,Completed
EMP-0288,2023-H2,Meets,Meets,Meets,2024-01-14,Completed
EMP-0288,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-17,Completed
EMP-0288,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-14,Completed
EMP-0289,2021-H1,Meets,Meets,Meets,2021-07-16,Completed
EMP-0289,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-11,Completed
EMP-0289,2022-H1,Meets,Meets,Meets,2022-07-16,Completed
EMP-0289,2022-H2,Exceeds,Significantly Exceeds,Exceeds,2023-01-15,Completed
EMP-0289,2023-H1,Meets,Meets,Exceeds,2023-07-10,Completed
EMP-0289,2023-H2,Meets,Meets,Meets,2024-01-19,Completed
EMP-0289,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-19,Completed
EMP-0289,2024-H2,Meets,Meets,Meets,2025-01-10,Completed
EMP-0290,2022-H2,Meets,Meets,Meets,2023-01-13,Completed
EMP-0290,2023-H1,Meets,Meets,Meets,2023-07-14,Completed
EMP-0290,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-18,Completed
EMP-0290,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-13,Completed
EMP-0290,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-15,Completed
EMP-0291,2022-H1,Meets,Meets,Meets,2022-07-16,Completed
EMP-0291,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-17,Completed
EMP-0291,2023-H1,Meets,Partially Meets,Exceeds,2023-07-17,Completed
EMP-0291,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-18,Completed
EMP-0291,2024-H1,Meets,Meets,Meets,2024-07-20,Incomplete
EMP-0291,2024-H2,Meets,Meets,Meets,2025-01-13,Completed
EMP-0292,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-11,Completed
EMP-0292,2022-H1,Meets,Meets,Exceeds,2022-07-11,Completed
EMP-0292,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-11,Completed
EMP-0292,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-17,Completed
EMP-0292,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-11,Completed
EMP-0292,2024-H1,Meets,Meets,Meets,2024-07-11,Completed
EMP-0292,2024-H2,Meets,Meets,Meets,2025-01-14,Completed
EMP-0293,2021-H2,Meets,Meets,Meets,2022-01-15,Completed
EMP-0293,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-10,Completed
EMP-0293,2022-H2,Meets,Meets,Meets,2023-01-20,Completed
EMP-0293,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-11,Completed
EMP-0293,2023-H2,Partially Meets,Partially Meets,Meets,2024-01-12,Completed
EMP-0293,2024-H1,Meets,Meets,Exceeds,2024-07-15,Completed
EMP-0293,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-14,Completed
EMP-0294,2022-H1,Meets,Meets,Exceeds,2022-07-19,Completed
EMP-0294,2022-H2,Meets,Meets,Exceeds,2023-01-18,Completed
EMP-0294,2023-H1,Exceeds,Significantly Exceeds,Exceeds,2023-07-13,Completed
EMP-0294,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-12,Completed
EMP-0294,2024-H1,Meets,Meets,Meets,2024-07-12,Completed
EMP-0294,2024-H2,Partially Meets,Partially Meets,Partially Meets,2025-01-10,Completed
EMP-0295,2021-H2,Meets,Meets,Meets,2022-01-16,Completed
EMP-0295,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-16,Completed
EMP-0295,2022-H2,Meets,Meets,Meets,2023-01-11,Completed
EMP-0295,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-12,Completed
EMP-0295,2023-H2,Meets,Meets,Exceeds,2024-01-11,Completed
EMP-0295,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-15,Completed
EMP-0295,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-11,Completed
EMP-0296,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-20,Completed
EMP-0296,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-19,Completed
EMP-0296,2023-H1,Exceeds,Meets,Exceeds,2023-07-10,Completed
EMP-0296,2023-H2,Significantly Exceeds,Exceeds,Significantly Exceeds,2024-01-17,Completed
EMP-0296,2024-H1,Meets,Meets,Meets,2024-07-14,Completed
EMP-0296,2024-H2,Meets,Meets,Meets,2025-01-18,Completed
EMP-0297,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-12,Completed
EMP-0297,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-17,Completed
EMP-0297,2023-H1,Meets,Meets,Meets,2023-07-19,Completed
EMP-0297,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-16,Completed
EMP-0297,2024-H1,Meets,Meets,Meets,2024-07-20,Completed
EMP-0297,2024-H2,Meets,Partially Meets,Meets,2025-01-14,Completed
EMP-0298,2022-H2,Meets,Meets,Meets,2023-01-20,Completed
EMP-0298,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-15,Completed
EMP-0298,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-20,Completed
EMP-0298,2024-H1,Meets,Meets,Exceeds,2024-07-14,Completed
EMP-0298,2024-H2,Meets,Meets,Meets,2025-01-10,Completed
EMP-0299,2021-H2,Partially Meets,Partially Meets,Meets,2022-01-16,Completed
EMP-0299,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-19,Completed
EMP-0299,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-15,Completed
EMP-0299,2023-H1,Meets,Partially Meets,Meets,2023-07-19,Completed
EMP-0299,2023-H2,Meets,Meets,Meets,2024-01-15,Completed
EMP-0299,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-15,Completed
EMP-0299,2024-H2,Partially Meets,Partially Meets,Partially Meets,2025-01-11,Completed
EMP-0300,2022-H2,Meets,Meets,Meets,2023-01-14,Completed
EMP-0300,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-10,Completed
EMP-0300,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-10,Completed
EMP-0300,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-18,Completed
EMP-0300,2024-H2,Meets,Meets,Meets,2025-01-16,Completed
EMP-0301,2022-H2,Meets,Meets,Meets,2023-01-14,Completed
EMP-0301,2023-H1,Meets,Meets,Exceeds,2023-07-17,Completed
EMP-0301,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-11,Completed
EMP-0301,2024-H1,Meets,Meets,Meets,2024-07-12,Completed
EMP-0301,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-15,Completed
EMP-0302,2022-H1,Meets,Meets,Exceeds,2022-07-13,Completed
EMP-0302,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-11,Completed
EMP-0302,2023-H1,Partially Meets,Partially Meets,Meets,2023-07-14,Completed
EMP-0302,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-20,Completed
EMP-0302,2024-H1,Meets,Meets,Meets,2024-07-10,Completed
EMP-0302,2024-H2,Meets,Meets,Meets,2025-01-17,Completed
EMP-0303,2022-H1,Meets,Meets,Meets,2022-07-14,Incomplete
EMP-0303,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-11,Completed
EMP-0303,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-13,Completed
EMP-0303,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-15,Incomplete
EMP-0303,2024-H1,Meets,Meets,Meets,2024-07-19,Completed
EMP-0303,2024-H2,Partially Meets,Does Not Meet,Meets,2025-01-13,Completed
EMP-0304,2022-H1,Meets,Meets,Meets,2022-07-14,Completed
EMP-0304,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-20,Completed
EMP-0304,2023-H1,Meets,Meets,Exceeds,2023-07-12,Completed
EMP-0304,2023-H2,Partially Meets,Partially Meets,Partially Meets,2024-01-11,Completed
EMP-0304,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-14,Completed
EMP-0304,2024-H2,Meets,Meets,Meets,2025-01-19,Incomplete
EMP-0305,2022-H1,Exceeds,Significantly Exceeds,Exceeds,2022-07-19,Completed
EMP-0305,2022-H2,Meets,Meets,Exceeds,2023-01-10,Completed
EMP-0305,2023-H1,Meets,Meets,Meets,2023-07-20,Completed
EMP-0305,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-20,Completed
EMP-0305,2024-H1,Meets,Meets,Meets,2024-07-19,Completed
EMP-0305,2024-H2,Exceeds,Exceeds,Significantly Exceeds,2025-01-16,Completed
EMP-0306,2021-H1,Meets,Meets,Meets,2021-07-10,Completed
EMP-0306,2021-H2,Meets,Meets,Meets,2022-01-11,Completed
EMP-0306,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-18,Completed
EMP-0306,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-18,Completed
EMP-0306,2023-H1,Meets,Meets,Exceeds,2023-07-19,Completed
EMP-0306,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-18,Completed
EMP-0306,2024-H1,Meets,Meets,Meets,2024-07-17,Completed
EMP-0306,2024-H2,Meets,Meets,Meets,2025-01-17,Incomplete
EMP-0307,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-12,Completed
EMP-0307,2023-H1,Partially Meets,Partially Meets,Partially Meets,2023-07-18,Completed
EMP-0307,2023-H2,Meets,Meets,Exceeds,2024-01-11,Completed
EMP-0307,2024-H1,Meets,Meets,Meets,2024-07-17,Completed
EMP-0307,2024-H2,Meets,Partially Meets,Exceeds,2025-01-16,Completed
EMP-0308,2021-H2,Meets,Meets,Meets,2022-01-13,Completed
EMP-0308,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-10,Completed
EMP-0308,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-17,Completed
EMP-0308,2023-H1,Meets,Meets,Exceeds,2023-07-17,Completed
EMP-0308,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-10,Completed
EMP-0308,2024-H1,Meets,Meets,Exceeds,2024-07-17,Completed
EMP-0308,2024-H2,Meets,Meets,Meets,2025-01-10,Completed
EMP-0309,2021-H1,Meets,Meets,Meets,2021-07-20,Completed
EMP-0309,2021-H2,Exceeds,Meets,Significantly Exceeds,2022-01-12,Completed
EMP-0309,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-11,Completed
EMP-0309,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-13,Completed
EMP-0309,2023-H1,Meets,Meets,Meets,2023-07-14,Completed
EMP-0309,2023-H2,Meets,Meets,Meets,2024-01-14,Completed
EMP-0309,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-16,Completed
EMP-0309,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-10,Completed
EMP-0310,2022-H2,Meets,Meets,Meets,2023-01-13,Completed
EMP-0310,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-12,Completed
EMP-0310,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-14,Completed
EMP-0310,2024-H1,Exceeds,Significantly Exceeds,Exceeds,2024-07-14,Completed
EMP-0310,2024-H2,Meets,Meets,Meets,2025-01-11,Completed
EMP-0311,2022-H1,Meets,Meets,Exceeds,2022-07-14,Completed
EMP-0311,2022-H2,Partially Meets,Partially Meets,Meets,2023-01-11,Completed
EMP-0311,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-16,Completed
EMP-0311,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-14,Completed
EMP-0311,2024-H1,Meets,Meets,Meets,2024-07-18,Completed
EMP-0311,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-16,Completed
EMP-0312,2022-H2,Meets,Meets,Meets,2023-01-10,Completed
EMP-0312,2023-H1,Meets,Meets,Meets,2023-07-20,Completed
EMP-0312,2023-H2,Partially Meets,Partially Meets,Partially Meets,2024-01-11,Completed
EMP-0312,2024-H1,Meets,Exceeds,Meets,2024-07-11,Completed
EMP-0312,2024-H2,Meets,Meets,Meets,2025-01-19,Completed
EMP-0313,2021-H2,Exceeds,Exceeds,Significantly Exceeds,2022-01-12,Completed
EMP-0313,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-12,Completed
EMP-0313,2022-H2,Meets,Meets,Meets,2023-01-12,Completed
EMP-0313,2023-H1,Meets,Meets,Exceeds,2023-07-14,Completed
EMP-0313,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-20,Completed
EMP-0313,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-12,Completed
EMP-0313,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-17,Completed
EMP-0314,2021-H2,Meets,Partially Meets,Meets,2022-01-18,Completed
EMP-0314,2022-H1,Meets,Meets,Exceeds,2022-07-12,Completed
EMP-0314,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-12,Completed
EMP-0314,2023-H1,Exceeds,Significantly Exceeds,Exceeds,2023-07-19,Completed
EMP-0314,2023-H2,Meets,Meets,Meets,2024-01-17,Completed
EMP-0314,2024-H1,Meets,Meets,Meets,2024-07-15,Completed
EMP-0314,2024-H2,Exceeds,Exceeds,Significantly Exceeds,2025-01-12,Completed
EMP-0315,2023-H2,Meets,Meets,Exceeds,2024-01-15,Incomplete
EMP-0315,2024-H1,Partially Meets,Partially Meets,Partially Meets,2024-07-14,Completed
EMP-0315,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-15,Completed
EMP-0316,2022-H2,Meets,Meets,Meets,2023-01-16,Completed
EMP-0316,2023-H1,Meets,Meets,Meets,2023-07-19,Completed
EMP-0316,2023-H2,Meets,Meets,Meets,2024-01-15,Completed
EMP-0316,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-16,Completed
EMP-0316,2024-H2,Exceeds,Meets,Exceeds,2025-01-18,Completed
EMP-0317,2021-H1,Meets,Meets,Meets,2021-07-20,Completed
EMP-0317,2021-H2,Meets,Meets,Meets,2022-01-13,Completed
EMP-0317,2022-H1,Meets,Meets,Meets,2022-07-14,Incomplete
EMP-0317,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-16,Completed
EMP-0317,2023-H1,Meets,Meets,Meets,2023-07-16,Completed
EMP-0317,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-15,Completed
EMP-0317,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-19,Completed
EMP-0317,2024-H2,Meets,Meets,Meets,2025-01-17,Completed
EMP-0318,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-17,Completed
EMP-0318,2023-H1,Meets,Meets,Meets,2023-07-18,Completed
EMP-0318,2023-H2,Meets,Meets,Exceeds,2024-01-10,Completed
EMP-0318,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-20,Completed
EMP-0318,2024-H2,Meets,Meets,Exceeds,2025-01-17,Completed
EMP-0319,2022-H2,Meets,Meets,Meets,2023-01-12,Completed
EMP-0319,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-20,Completed
EMP-0319,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-17,Completed
EMP-0319,2024-H1,Significantly Exceeds,Exceeds,Significantly Exceeds,2024-07-13,Completed
EMP-0319,2024-H2,Meets,Meets,Meets,2025-01-20,Completed
EMP-0320,2022-H2,Partially Meets,Partially Meets,Meets,2023-01-16,Completed
EMP-0321,2024-H2,Partially Meets,Partially Meets,Partially Meets,2025-01-15,Completed
EMP-0322,2023-H2,Meets,Partially Meets,Exceeds,2024-01-11,Completed
EMP-0323,2022-H1,Meets,Meets,Meets,2022-07-18,Completed
EMP-0324,2022-H1,Meets,Meets,Meets,2022-07-12,Completed
EMP-0327,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-19,Completed
EMP-0327,2022-H2,Meets,Meets,Meets,2023-01-18,Completed
EMP-0328,2022-H2,Partially Meets,Does Not Meet,Meets,2023-01-19,Completed
EMP-0329,2022-H1,Does Not Meet,Does Not Meet,Partially Meets,2022-07-17,Completed
EMP-0333,2022-H1,Partially Meets,Partially Meets,Meets,2022-07-11,Incomplete
EMP-0336,2022-H1,Partially Meets,Partially Meets,Meets,2022-07-20,Completed
EMP-0339,2023-H1,Meets,Meets,Meets,2023-07-19,Completed
EMP-0340,2024-H1,Partially Meets,Meets,Partially Meets,2024-07-15,Completed
EMP-0343,2022-H1,Does Not Meet,Does Not Meet,Does Not Meet,2022-07-13,Incomplete
EMP-0344,2023-H1,Meets,Meets,Meets,2023-07-11,Completed
EMP-0346,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-12,Completed
EMP-0347,2024-H2,Meets,Meets,Exceeds,2025-01-15,Completed
EMP-0349,2024-H2,Meets,Meets,Exceeds,2025-01-14,Completed
EMP-0353,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-18,Completed
EMP-0355,2022-H1,Meets,Meets,Exceeds,2022-07-12,Completed
EMP-0355,2022-H2,Meets,Meets,Exceeds,2023-01-10,Completed
EMP-0355,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-18,Completed
EMP-0355,2023-H2,Meets,Meets,Meets,2024-01-11,Completed
EMP-0355,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-10,Completed
EMP-0355,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-12,Completed
EMP-0358,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-14,Completed
EMP-0358,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-14,Completed
EMP-0358,2023-H1,Does Not Meet,Does Not Meet,Partially Meets,2023-07-12,Completed
EMP-0358,2023-H2,Meets,Meets,Exceeds,2024-01-15,Completed
EMP-0358,2024-H1,Meets,Partially Meets,Meets,2024-07-14,Completed
EMP-0358,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-11,Completed
EMP-0359,2023-H2,Meets,Exceeds,Meets,2024-01-18,Completed
EMP-0359,2024-H1,Exceeds,Meets,Significantly Exceeds,2024-07-14,Completed
EMP-0359,2024-H2,Meets,Meets,Meets,2025-01-13,Completed
EMP-0360,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-10,Completed
EMP-0360,2023-H1,Meets,Meets,Exceeds,2023-07-19,Completed
EMP-0360,2023-H2,Meets,Meets,Meets,2024-01-19,Completed
EMP-0360,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-15,Completed
EMP-0360,2024-H2,Meets,Meets,Meets,2025-01-19,Completed
EMP-0361,2023-H2,Meets,Meets,Meets,2024-01-19,Completed
EMP-0361,2024-H1,Meets,Meets,Meets,2024-07-19,Completed
EMP-0361,2024-H2,Meets,Meets,Meets,2025-01-20,Completed
EMP-0362,2021-H2,Meets,Meets,Meets,2022-01-16,Completed
EMP-0362,2022-H1,Meets,Meets,Meets,2022-07-14,Completed
EMP-0362,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-12,Completed
EMP-0362,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-16,Completed
EMP-0362,2023-H2,Partially Meets,Partially Meets,Partially Meets,2024-01-13,Completed
EMP-0362,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-16,Completed
EMP-0362,2024-H2,Partially Meets,Partially Meets,Partially Meets,2025-01-18,Completed
EMP-0363,2022-H2,Meets,Meets,Exceeds,2023-01-11,Completed
EMP-0363,2023-H1,Meets,Meets,Meets,2023-07-15,Completed
EMP-0363,2023-H2,Meets,Meets,Meets,2024-01-13,Completed
EMP-0363,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-12,Incomplete
EMP-0363,2024-H2,Meets,Exceeds,Meets,2025-01-13,Completed
EMP-0364,2021-H2,Exceeds,Exceeds,Significantly Exceeds,2022-01-16,Completed
EMP-0364,2022-H1,Meets,Meets,Meets,2022-07-12,Completed
EMP-0364,2022-H2,Meets,Meets,Exceeds,2023-01-17,Completed
EMP-0364,2023-H1,Meets,Meets,Meets,2023-07-11,Completed
EMP-0364,2023-H2,Meets,Meets,Meets,2024-01-18,Completed
EMP-0364,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-15,Completed
EMP-0364,2024-H2,Meets,Meets,Meets,2025-01-20,Completed
EMP-0365,2024-H2,Meets,Meets,Exceeds,2025-01-12,Completed
EMP-0366,2021-H1,Meets,Exceeds,Exceeds,2021-07-16,Completed
EMP-0366,2021-H2,Meets,Meets,Meets,2022-01-10,Completed
EMP-0366,2022-H1,Meets,Meets,Exceeds,2022-07-20,Completed
EMP-0366,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-15,Completed
EMP-0366,2023-H1,Meets,Meets,Exceeds,2023-07-11,Completed
EMP-0366,2023-H2,Meets,Meets,Meets,2024-01-13,Completed
EMP-0366,2024-H1,Meets,Meets,Exceeds,2024-07-16,Completed
EMP-0366,2024-H2,Meets,Meets,Meets,2025-01-16,Completed
EMP-0367,2021-H2,Meets,Meets,Meets,2022-01-20,Completed
EMP-0367,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-14,Completed
EMP-0367,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-19,Completed
EMP-0367,2023-H1,Meets,Meets,Meets,2023-07-20,Completed
EMP-0367,2023-H2,Meets,Meets,Exceeds,2024-01-11,Completed
EMP-0367,2024-H1,Meets,Meets,Meets,2024-07-16,Completed
EMP-0367,2024-H2,Meets,Meets,Meets,2025-01-12,Completed
EMP-0368,2021-H2,Meets,Meets,Meets,2022-01-17,Completed
EMP-0368,2022-H1,Meets,Partially Meets,Exceeds,2022-07-15,Completed
EMP-0368,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-19,Completed
EMP-0368,2023-H1,Meets,Meets,Meets,2023-07-15,Completed
EMP-0368,2023-H2,Meets,Meets,Meets,2024-01-13,Completed
EMP-0368,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-20,Completed
EMP-0368,2024-H2,Partially Meets,Meets,Partially Meets,2025-01-11,Completed
EMP-0370,2024-H2,Meets,Meets,Meets,2025-01-13,Completed
EMP-0371,2022-H1,Meets,Meets,Meets,2022-07-17,Completed
EMP-0371,2022-H2,Meets,Meets,Exceeds,2023-01-20,Completed
EMP-0371,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-20,Completed
