employee_id,salary,comp_band_min,comp_band_mid,comp_band_max,effective_date,change_reason
EMP-0224,90000,70500,81500,92000,2024-01-15,Annual Review
EMP-0225,117500,97000,112000,127500,2021-03-12,New Hire
EMP-0225,123000,101000,117500,133500,2022-01-15,Annual Review
EMP-0225,128500,104500,121000,138000,2023-01-15,Annual Review
EMP-0226,131000,108000,125500,142500,2021-11-12,New Hire
EMP-0226,137500,117000,135500,154000,2023-01-15,Annual Review
EMP-0226,146000,117000,135500,154000,2023-09-01,Market Adjustment
EMP-0226,152000,120500,139500,159000,2024-01-15,Annual Review
EMP-0227,112500,94000,107500,121500,2022-07-30,New Hire
EMP-0227,120500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0227,125500,100000,114500,129500,2024-01-15,Annual Review
EMP-0228,80000,66000,76500,86500,2022-05-16,New Hire
EMP-0228,83500,68500,79000,89500,2023-01-15,Annual Review
EMP-0228,89500,68500,79000,89500,2023-09-01,Market Adjustment
EMP-0228,92000,70500,81500,92000,2024-01-15,Annual Review
EMP-0229,111500,94000,107500,121500,2022-06-20,New Hire
EMP-0229,116500,97000,111000,125500,2023-01-15,Annual Review
EMP-0229,125000,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0229,129500,100000,114500,129500,2024-01-15,Annual Review
EMP-0230,99500,86000,98500,111500,2022-05-25,New Hire
EMP-0230,103500,89000,102000,115000,2023-01-15,Annual Review
EMP-0230,111500,89000,102000,115000,2023-09-01,Market Adjustment
EMP-0230,117000,91500,105000,118500,2024-01-15,Annual Review
EMP-0231,109000,90000,103000,116000,2021-01-21,New Hire
EMP-0231,113500,94000,107500,121500,2022-01-15,Annual Review
EMP-0231,118500,97000,111000,125500,2023-01-15,Annual Review
EMP-0232,115000,91500,105500,119500,2021-06-26,New Hire
EMP-0232,126500,119500,135500,152000,2022-08-12,Promotion
EMP-0232,131000,123500,140000,157000,2023-01-15,Annual Review
EMP-0232,138500,129000,147000,165500,2023-09-01,Market Adjustment
EMP-0232,143000,133500,152000,170500,2024-01-15,Annual Review
EMP-0232,147500,136000,155000,174000,2025-01-15,Annual Review
EMP-0233,146000,121500,141000,160000,2022-10-30,New Hire
EMP-0233,161000,148000,168000,188000,2023-07-21,Promotion
EMP-0233,173000,148000,168000,188000,2023-09-01,Market Adjustment
EMP-0233,178500,153000,173500,194000,2024-01-15,Annual Review
EMP-0233,184500,174000,198000,222000,2025-01-15,Annual Review
EMP-0234,115500,95500,110500,125000,2022-03-31,New Hire
EMP-0234,132000,123500,140000,157000,2023-02-22,Promotion
EMP-0234,142500,123500,140000,157000,2023-09-01,Market Adjustment
EMP-0234,147000,133500,152000,170500,2024-01-15,Annual Review
EMP-0234,152000,136000,155000,174000,2025-01-15,Annual Review
EMP-0235,101500,82500,95000,107500,2021-08-23,New Hire
EMP-0235,113000,107500,122500,137000,2022-09-21,Promotion
EMP-0235,117000,111000,126500,141500,2023-01-15,Annual Review
EMP-0235,125000,116000,133000,150000,2023-09-01,Market Adjustment
EMP-0235,129000,119500,137000,155000,2024-01-15,Annual Review
EMP-0235,133500,122000,140000,158000,2025-01-15,Annual Review
EMP-0236,111000,91500,105500,119500,2021-10-28,New Hire
EMP-0236,125000,119500,135500,152000,2022-11-07,Promotion
EMP-0236,129000,123500,140000,157000,2023-01-15,Annual Review
EMP-0236,139500,123500,140000,157000,2023-09-01,Market Adjustment
EMP-0236,144000,137000,157000,176500,2024-01-15,Annual Review
EMP-0236,149500,140000,160000,180000,2025-01-15,Annual Review
EMP-0237,154000,127000,147000,167500,2022-06-01,New Hire
EMP-0237,173500,148000,168000,188000,2023-04-07,Promotion
EMP-0237,185500,148000,168000,188000,2023-09-01,Market Adjustment
EMP-0237,192000,177500,202000,227500,2024-01-15,Annual Review
EMP-0237,198000,181000,206000,232000,2025-01-15,Annual Review
EMP-0238,111000,93000,107500,122500,2022-06-27,New Hire
EMP-0238,127000,111000,126500,141500,2023-04-25,Promotion
EMP-0238,134000,111000,126500,141500,2023-09-01,Market Adjustment
EMP-0238,138500,124500,142000,159000,2024-01-15,Annual Review
EMP-0238,143000,127000,145000,162000,2025-01-15,Annual Review
EMP-0239,101000,82500,96000,109000,2021-07-20,New Hire
EMP-0239,113500,101000,115000,129000,2022-08-29,Promotion
EMP-0239,117000,104500,119000,133000,2023-01-15,Annual Review
EMP-0239,128000,128000,146500,164500,2023-09-01,Market Adjustment
EMP-0239,132500,132500,151000,169500,2024-01-15,Annual Review
EMP-0239,137000,135000,154000,173000,2025-01-15,Annual Review
EMP-0240,96500,89000,103000,117000,2021-09-20,New Hire
EMP-0241,102500,94000,107500,121500,2022-04-02,New Hire
EMP-0242,76000,72000,83000,94000,2022-03-22,New Hire
EMP-0242,76500,74000,85500,97000,2023-01-15,Annual Review
EMP-0242,80500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0243,107500,96500,111500,127000,2022-12-26,New Hire
EMP-0243,114000,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0244,73000,68500,79000,90000,2021-05-28,New Hire
EMP-0244,74000,74000,85500,97000,2023-01-15,Annual Review
EMP-0245,74500,72000,83000,94000,2022-05-25,New Hire
EMP-0245,75000,74000,85500,97000,2023-01-15,Annual Review
EMP-0245,79000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0246,72000,70500,81000,91500,2021-11-17,New Hire
EMP-0246,76000,76000,87500,99000,2023-01-15,Annual Review
EMP-0247,98000,86500,100500,114000,2022-05-01,New Hire
EMP-0247,99000,89500,103500,118000,2023-01-15,Annual Review
EMP-0248,78000,72000,83000,94000,2022-02-02,New Hire
EMP-0249,128500,116000,134500,153000,2021-03-09,New Hire
EMP-0249,129500,121500,141000,160000,2022-01-15,Annual Review
EMP-0250,78000,73500,84500,95500,2022-01-22,New Hire
EMP-0251,49000,48500,55500,62500,2021-09-09,New Hire
EMP-0251,52000,52000,60000,67500,2023-01-15,Annual Review
EMP-0252,71000,68500,79000,90000,2021-08-12,New Hire
EMP-0252,74000,74000,85500,97000,2023-01-15,Annual Review
EMP-0252,79000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0253,105000,94000,107500,121500,2022-05-03,New Hire
EMP-0253,106000,97000,111000,125500,2023-01-15,Annual Review
EMP-0253,112500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0254,108500,101000,117500,133500,2022-07-24,New Hire
EMP-0255,155000,133000,152000,171000,2023-11-13,New Hire
EMP-0255,160500,140000,160000,180000,2025-01-15,Annual Review
EMP-0256,136000,121500,141000,160000,2022-01-31,New Hire
EMP-0256,141000,125500,145500,165500,2023-01-15,Annual Review
EMP-0256,149500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0256,155000,129500,150000,170500,2024-01-15,Annual Review
EMP-0257,116500,97000,112000,127500,2021-02-07,New Hire
EMP-0257,120500,101000,117500,133500,2022-01-15,Annual Review
EMP-0258,93000,82500,94500,106500,2021-07-06,New Hire
EMP-0258,96500,86000,98500,111500,2022-01-15,Annual Review
EMP-0258,99500,89000,102000,115000,2023-01-15,Annual Review
EMP-0259,158500,131000,152000,173000,2023-09-24,New Hire
EMP-0259,164500,138000,160000,182000,2025-01-15,Annual Review
EMP-0260,181000,160000,182000,204000,2022-01-08,New Hire
EMP-0260,187000,165500,188000,211000,2023-01-15,Annual Review
EMP-0261,103000,89000,103000,117000,2021-07-03,New Hire
EMP-0261,106500,93000,107500,122500,2022-01-15,Annual Review
EMP-0262,159500,133000,152000,171000,2023-09-01,New Hire
EMP-0262,165000,140000,160000,180000,2025-01-15,Annual Review
EMP-0263,91000,78000,89500,101000,2022-05-03,New Hire
EMP-0263,94500,81000,92500,104500,2023-01-15,Annual Review
EMP-0263,100000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0264,100500,86000,98500,111500,2022-05-26,New Hire
EMP-0264,104500,89000,102000,115000,2023-01-15,Annual Review
EMP-0265,114000,102500,116000,129000,2023-07-28,New Hire
EMP-0265,120000,102500,116000,129000,2023-09-01,Market Adjustment
EMP-0265,124000,108000,122000,136000,2025-01-15,Annual Review
EMP-0266,122000,101000,117500,133500,2022-04-22,New Hire
EMP-0266,126000,104500,121000,138000,2023-01-15,Annual Review
EMP-0266,135500,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0266,140500,108000,125000,142000,2024-01-15,Annual Review
EMP-0267,84500,75000,86000,97000,2021-10-30,New Hire
EMP-0267,87000,81000,92500,104500,2023-01-15,Annual Review
EMP-0267,93500,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0268,101000,92500,106500,121500,2021-11-08,New Hire
EMP-0268,104000,100000,115000,131000,2023-01-15,Annual Review
EMP-0268,111000,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0268,115000,103000,118500,135000,2024-01-15,Annual Review
EMP-0269,88500,74500,85500,96500,2022-05-08,New Hire
EMP-0269,91500,77000,88500,100000,2023-01-15,Annual Review
EMP-0270,141500,129000,147000,165500,2022-07-25,New Hire
EMP-0270,151000,133000,152000,171000,2023-09-01,Market Adjustment
EMP-0270,157000,137000,157000,176500,2024-01-15,Annual Review
EMP-0271,128500,116000,134500,153000,2021-10-01,New Hire
EMP-0271,132500,125500,145500,165500,2023-01-15,Annual Review
EMP-0272,170500,153000,174000,195500,2021-09-12,New Hire
EMP-0272,176500,165500,188000,211000,2023-01-15,Annual Review
EMP-0273,130000,117000,133500,149000,2022-04-12,New Hire
EMP-0273,134000,120500,138000,154000,2023-01-15,Annual Review
EMP-0274,107500,90000,103000,116000,2021-02-13,New Hire
EMP-0274,111000,94000,107500,121500,2022-01-15,Annual Review
EMP-0274,115000,97000,111000,125500,2023-01-15,Annual Review
EMP-0275,144500,121500,141000,160000,2022-05-16,New Hire
EMP-0275,149000,125500,145500,165500,2023-01-15,Annual Review
EMP-0275,158000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0275,163000,129500,150000,170500,2024-01-15,Annual Review
EMP-0275,168500,132000,153000,174000,2025-01-15,Annual Review
EMP-0276,96500,86000,98500,111500,2022-03-05,New Hire
EMP-0276,103500,89000,102000,115000,2023-09-01,Market Adjustment
EMP-0276,115000,115000,133000,151500,2023-09-17,Promotion
EMP-0276,119000,118500,137500,156500,2024-01-15,Annual Review
EMP-0276,123500,121000,140000,159500,2025-01-15,Annual Review
EMP-0277,137500,121500,141000,160000,2022-06-22,New Hire
EMP-0277,142000,125500,145500,165500,2023-01-15,Annual Review
EMP-0277,151000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0277,156000,129500,150000,170500,2024-01-15,Annual Review
EMP-0277,162000,132000,153000,174000,2025-01-15,Annual Review
EMP-0278,140000,122500,140000,156500,2022-04-02,New Hire
EMP-0278,145000,126500,144500,161500,2023-01-15,Annual Review
EMP-0278,156000,126500,144500,161500,2023-09-01,Market Adjustment
EMP-0278,161500,130500,149000,166500,2024-01-15,Annual Review
EMP-0278,166500,133000,152000,170000,2025-01-15,Annual Review
EMP-0279,132500,112000,129000,145500,2022-08-17,New Hire
EMP-0279,140500,116000,133000,150000,2023-09-01,Market Adjustment
EMP-0279,144500,119500,137000,155000,2024-01-15,Annual Review
EMP-0279,150000,122000,140000,158000,2025-01-15,Annual Review
EMP-0280,131000,116000,134500,153000,2021-01-12,New Hire
EMP-0280,135500,121500,141000,160000,2022-01-15,Annual Review
EMP-0280,165500,165500,188000,211000,2023-02-20,Promotion
EMP-0280,175000,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0280,182000,170500,194000,217500,2024-01-15,Annual Review
EMP-0280,189000,174000,198000,222000,2025-01-15,Annual Review
EMP-0281,168000,146500,166500,187000,2022-07-28,New Hire
EMP-0281,177500,151000,172000,193000,2023-09-01,Market Adjustment
EMP-0281,184500,156000,177500,199000,2024-01-15,Annual Review
EMP-0281,190500,159000,181000,203000,2025-01-15,Annual Review
EMP-0282,114000,101000,117500,133500,2022-10-07,New Hire
EMP-0282,123000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0282,139000,137000,157000,174500,2024-01-03,Promotion
EMP-0282,143500,140000,160000,178000,2025-01-15,Annual Review
EMP-0283,110000,96500,111500,127000,2022-12-13,New Hire
EMP-0283,116000,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0283,120500,103000,118500,135000,2024-01-15,Annual Review
EMP-0283,124500,105000,121000,138000,2025-01-15,Annual Review
EMP-0284,94000,82500,95000,107500,2021-10-12,New Hire
EMP-0284,97500,89500,102500,116000,2023-01-15,Annual Review
EMP-0284,104000,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0284,107500,103000,118500,135000,2024-01-15,Annual Review
EMP-0284,111000,105000,121000,138000,2025-01-15,Annual Review
EMP-0285,193500,166500,189500,213500,2022-06-30,New Hire
EMP-0285,203500,172000,195500,220500,2023-09-01,Market Adjustment
EMP-0285,229500,219500,240500,261000,2023-11-14,Promotion
EMP-0285,237000,226500,248000,269500,2024-01-15,Annual Review
EMP-0285,246500,231000,253000,275000,2025-01-15,Annual Review
EMP-0286,146500,127000,147000,167500,2022-09-21,New Hire
EMP-0286,157000,131000,152000,173000,2023-09-01,Market Adjustment
EMP-0286,162500,135000,157000,178500,2024-01-15,Annual Review
EMP-0286,167500,138000,160000,182000,2025-01-15,Annual Review
EMP-0287,139000,121500,141000,160000,2022-06-24,New Hire
EMP-0287,143500,125500,145500,165500,2023-01-15,Annual Review
EMP-0287,152000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0287,157500,129500,150000,170500,2024-01-15,Annual Review
EMP-0287,164000,132000,153000,174000,2025-01-15,Annual Review
EMP-0288,137500,121500,141000,160000,2022-02-07,New Hire
EMP-0288,142500,125500,145500,165500,2023-01-15,Annual Review
EMP-0288,152500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0288,157500,129500,150000,170500,2024-01-15,Annual Review
EMP-0288,163500,132000,153000,174000,2025-01-15,Annual Review
EMP-0289,144000,121500,141000,160000,2021-01-31,New Hire
EMP-0289,149000,127000,147000,167500,2022-01-15,Annual Review
EMP-0289,172000,172000,195500,220500,2023-03-02,Promotion
EMP-0289,181000,172000,195500,220500,2023-09-01,Market Adjustment
EMP-0289,187500,177500,202000,227500,2024-01-15,Annual Review
EMP-0289,194000,181000,206000,232000,2025-01-15,Annual Review
EMP-0290,148500,127000,144500,162000,2022-08-01,New Hire
EMP-0290,160500,131000,149000,167000,2023-09-01,Market Adjustment
EMP-0290,166500,135000,154000,172500,2024-01-15,Annual Review
EMP-0290,172000,138000,157000,176000,2025-01-15,Annual Review
EMP-0291,138500,122500,140000,156500,2022-01-20,New Hire
EMP-0291,141500,111000,126500,141500,2023-02-12,Promotion
EMP-0291,157000,137000,152000,166500,2024-03-07,Promotion
EMP-0291,162500,140000,155000,170000,2025-01-15,Annual Review
EMP-0292,144000,123000,141000,156500,2021-05-14,New Hire
EMP-0292,148500,129000,147000,164000,2022-01-15,Annual Review
EMP-0292,154000,133000,152000,169000,2023-01-15,Annual Review
EMP-0292,166000,133000,152000,169000,2023-09-01,Market Adjustment
EMP-0292,171500,137000,157000,174500,2024-01-15,Annual Review
EMP-0292,176500,140000,160000,178000,2025-01-15,Annual Review
EMP-0293,67500,57000,66000,75000,2021-05-27,New Hire
EMP-0293,70000,60000,69000,78000,2022-01-15,Annual Review
EMP-0293,73000,62000,71000,81000,2023-01-15,Annual Review
EMP-0293,81000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0293,84000,83500,95500,108000,2024-01-15,Annual Review
EMP-0293,86500,85000,97500,110000,2025-01-15,Annual Review
EMP-0294,168500,146500,167000,187000,2022-03-04,New Hire
EMP-0294,173500,151500,172500,193500,2023-01-15,Annual Review
EMP-0294,182500,151500,172500,193500,2023-09-01,Market Adjustment
EMP-0294,189500,156500,178000,199500,2024-01-15,Annual Review
EMP-0294,195000,159500,181500,203500,2025-01-15,Annual Review
EMP-0295,109000,92500,106500,121500,2021-07-08,New Hire
EMP-0295,112500,96500,111500,127000,2022-01-15,Annual Review
EMP-0295,117000,100000,115000,131000,2023-01-15,Annual Review
EMP-0295,125500,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0295,129500,103000,118500,135000,2024-01-15,Annual Review
EMP-0295,134500,105000,121000,138000,2025-01-15,Annual Review
EMP-0296,128000,108000,125500,142500,2021-11-19,New Hire
EMP-0296,154000,154000,175500,196500,2023-07-26,Promotion
EMP-0296,163500,154000,175500,196500,2023-09-01,Market Adjustment
EMP-0296,169000,159000,181000,203000,2024-01-15,Annual Review
EMP-0296,174500,162000,184500,207000,2025-01-15,Annual Review
EMP-0297,130000,117000,133500,149000,2022-01-16,New Hire
EMP-0297,135000,120500,138000,154000,2023-01-15,Annual Review
EMP-0297,144000,120500,138000,154000,2023-09-01,Market Adjustment
EMP-0297,149000,124500,142000,159000,2024-01-15,Annual Review
EMP-0297,154000,127000,145000,162000,2025-01-15,Annual Review
EMP-0298,108500,94000,107500,121500,2022-08-15,New Hire
EMP-0298,115500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0298,129000,125500,145500,165500,2023-12-07,Promotion
EMP-0298,133500,129500,150000,170500,2024-01-15,Annual Review
EMP-0298,138000,132000,153000,174000,2025-01-15,Annual Review
EMP-0299,112000,97000,112000,127500,2021-07-28,New Hire
EMP-0299,133000,133000,152000,171000,2023-05-30,Promotion
EMP-0299,142500,133000,152000,171000,2023-09-01,Market Adjustment
EMP-0299,148000,137000,157000,176500,2024-01-15,Annual Review
EMP-0299,153000,140000,160000,180000,2025-01-15,Annual Review
EMP-0300,83500,74500,85500,96500,2022-05-20,New Hire
EMP-0300,86500,77000,88500,100000,2023-01-15,Annual Review
EMP-0300,93500,77000,88500,100000,2023-09-01,Market Adjustment
EMP-0300,97000,79500,91000,103000,2024-01-15,Annual Review
EMP-0300,100500,81000,93000,105000,2025-01-15,Annual Review
EMP-0301,117500,101000,117500,133500,2022-04-23,New Hire
EMP-0301,122000,104500,121000,138000,2023-01-15,Annual Review
EMP-0301,129500,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0301,134000,108000,125000,142000,2024-01-15,Annual Review
EMP-0301,138500,110000,127500,145000,2025-01-15,Annual Review
EMP-0302,140500,121500,141000,160000,2022-01-07,New Hire
EMP-0302,145000,125500,145500,165500,2023-01-15,Annual Review
EMP-0302,152500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0302,157500,129500,150000,170500,2024-01-15,Annual Review
EMP-0302,162500,132000,153000,174000,2025-01-15,Annual Review
EMP-0303,142000,121500,141000,160000,2021-12-23,New Hire
EMP-0303,172000,172000,195500,220500,2023-08-12,Promotion
EMP-0303,182000,172000,195500,220500,2023-09-01,Market Adjustment
EMP-0303,187500,177500,202000,227500,2024-01-15,Annual Review
EMP-0303,194500,181000,206000,232000,2025-01-15,Annual Review
EMP-0304,78000,66000,76500,86500,2022-04-14,New Hire
EMP-0304,81000,68500,79000,89500,2023-01-15,Annual Review
EMP-0304,85000,68500,79000,89500,2023-09-01,Market Adjustment
EMP-0304,88000,70500,81500,92000,2024-01-15,Annual Review
EMP-0304,91000,72000,83000,94000,2025-01-15,Annual Review
EMP-0305,145500,127000,144500,162000,2022-03-13,New Hire
EMP-0305,151500,131000,149000,167000,2023-01-15,Annual Review
EMP-0305,163500,131000,149000,167000,2023-09-01,Market Adjustment
EMP-0305,169500,135000,154000,172500,2024-01-15,Annual Review
EMP-0305,174500,138000,157000,176000,2025-01-15,Annual Review
EMP-0306,135000,116000,134500,153000,2021-02-02,New Hire
EMP-0306,139500,121500,141000,160000,2022-01-15,Annual Review
EMP-0306,165500,165500,188000,211000,2023-03-03,Promotion
EMP-0306,174500,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0306,180000,170500,194000,217500,2024-01-15,Annual Review
EMP-0306,186000,174000,198000,222000,2025-01-15,Annual Review
EMP-0307,139500,121500,141000,160000,2022-09-09,New Hire
EMP-0307,147000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0307,152000,129500,150000,170500,2024-01-15,Annual Review
EMP-0307,157000,132000,153000,174000,2025-01-15,Annual Review
EMP-0308,102000,89000,103000,117000,2021-08-22,New Hire
EMP-0308,120500,120500,138000,154000,2023-06-11,Promotion
EMP-0308,128500,120500,138000,154000,2023-09-01,Market Adjustment
EMP-0308,132500,124500,142000,159000,2024-01-15,Annual Review
EMP-0308,136500,127000,145000,162000,2025-01-15,Annual Review
EMP-0309,120500,106500,123500,140500,2021-02-06,New Hire
EMP-0309,124500,111500,129000,146500,2022-01-15,Annual Review
EMP-0309,151500,151500,172500,193500,2023-03-05,Promotion
EMP-0309,159500,151500,172500,193500,2023-09-01,Market Adjustment
EMP-0309,165500,156500,178000,199500,2024-01-15,Annual Review
EMP-0309,172000,159500,181500,203500,2025-01-15,Annual Review
EMP-0310,187000,160000,182000,204000,2022-08-05,New Hire
EMP-0310,199000,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0310,205000,170500,194000,217500,2024-01-15,Annual Review
EMP-0310,211500,174000,198000,222000,2025-01-15,Annual Review
EMP-0311,90000,78000,89500,101000,2022-04-15,New Hire
EMP-0311,96500,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0311,110500,104500,121000,138000,2023-10-07,Promotion
EMP-0311,114000,108000,125000,142000,2024-01-15,Annual Review
EMP-0311,118500,110000,127500,145000,2025-01-15,Annual Review
EMP-0312,120000,101000,117500,133500,2022-08-29,New Hire
EMP-0312,126000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0312,130000,108000,125000,142000,2024-01-15,Annual Review
EMP-0312,135000,110000,127500,145000,2025-01-15,Annual Review
EMP-0313,97500,82500,96000,109000,2021-07-26,New Hire
EMP-0313,101000,89500,103500,118000,2023-01-15,Annual Review
EMP-0313,107500,89500,103500,118000,2023-09-01,Market Adjustment
EMP-0313,111500,92000,107000,121500,2024-01-15,Annual Review
EMP-0313,115000,94000,109000,124000,2025-01-15,Annual Review
EMP-0314,142500,121500,141000,160000,2021-05-03,New Hire
EMP-0314,147000,127000,147000,167500,2022-01-15,Annual Review
EMP-0314,172000,172000,195500,220500,2023-04-17,Promotion
EMP-0314,183000,172000,195500,220500,2023-09-01,Market Adjustment
EMP-0314,189000,177500,202000,227500,2024-01-15,Annual Review
EMP-0314,195000,181000,206000,232000,2025-01-15,Annual Review
EMP-0315,121500,104500,121000,138000,2023-07-30,New Hire
EMP-0315,128000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0315,132000,110000,127500,145000,2025-01-15,Annual Review
EMP-0316,149500,129000,147000,165500,2022-08-20,New Hire
EMP-0316,161000,133000,152000,171000,2023-09-01,Market Adjustment
EMP-0316,167000,137000,157000,176500,2024-01-15,Annual Review
EMP-0316,173500,140000,160000,180000,2025-01-15,Annual Review
EMP-0317,77500,68500,79000,89000,2021-04-04,New Hire
EMP-0317,80000,72000,83000,93000,2022-01-15,Annual Review
EMP-0317,96000,96000,111000,126500,2023-04-02,Promotion
EMP-0317,103000,96000,111000,126500,2023-09-01,Market Adjustment
EMP-0317,106500,99000,114500,130500,2024-01-15,Annual Review
EMP-0317,110500,101000,117000,133000,2025-01-15,Annual Review
EMP-0318,139500,125000,142500,160000,2022-08-03,New Hire
EMP-0318,148000,129000,147000,165500,2023-09-01,Market Adjustment
EMP-0318,152500,133500,152000,170500,2024-01-15,Annual Review
EMP-0318,158000,136000,155000,174000,2025-01-15,Annual Review
EMP-0319,91000,78000,89500,101000,2022-06-06,New Hire
EMP-0319,96000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0319,106500,104500,121000,138000,2023-11-02,Promotion
EMP-0319,110500,108000,125000,142000,2024-01-15,Annual Review
EMP-0319,114500,110000,127500,145000,2025-01-15,Annual Review
EMP-0320,74500,66000,76000,86000,2022-06-17,New Hire
EMP-0320,76000,68000,78500,89000,2023-01-15,Annual Review
EMP-0321,85000,76500,88000,100000,2024-08-23,New Hire
EMP-0322,103000,97000,111000,125500,2023-09-05,New Hire
EMP-0323,69500,66000,76500,86500,2022-03-13,New Hire
EMP-0324,76000,72000,83000,94000,2022-01-09,New Hire
EMP-0325,87000,83500,95500,108000,2024-05-15,New Hire
EMP-0326,85000,76500,88000,100000,2024-12-21,New Hire
EMP-0327,78500,69000,80500,92000,2022-03-17,New Hire
EMP-0327,80500,71000,83000,95000,2023-01-15,Annual Review
EMP-0328,79500,72000,83000,94000,2022-07-29,New Hire
EMP-0329,56000,50500,57500,64500,2022-04-08,New Hire
EMP-0330,75000,64500,75500,86500,2022-06-01,New Hire
EMP-0331,86500,78000,89500,101000,2022-01-04,New Hire
EMP-0332,78500,72000,83000,94000,2022-01-25,New Hire
EMP-0333,84000,78000,89500,101000,2022-01-14,New Hire
EMP-0334,59500,54000,62000,70500,2022-04-29,New Hire
EMP-0335,52500,50500,57500,64500,2022-10-28,New Hire
EMP-0336,47000,45000,52000,58500,2022-01-08,New Hire
EMP-0337,56000,54000,61000,68500,2024-07-31,New Hire
EMP-0338,97500,94000,107500,121500,2022-05-01,New Hire
EMP-0339,80500,72000,83000,94000,2022-10-19,New Hire
EMP-0339,85000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0340,98000,91500,105000,118500,2024-02-05,New Hire
EMP-0341,71500,64500,73500,83000,2022-11-06,New Hire
EMP-0342,78000,72000,83000,94000,2022-12-05,New Hire
EMP-0343,75000,66000,76000,86000,2022-04-14,New Hire
EMP-0344,81000,72000,83000,94000,2022-12-28,New Hire
EMP-0344,86000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0345,83000,73500,86000,98000,2024-11-09,New Hire
EMP-0346,82500,78000,89500,101000,2022-08-07,New Hire
EMP-0347,80000,70000,81000,91500,2024-10-17,New Hire
EMP-0348,82500,72000,83000,94000,2022-02-23,New Hire
EMP-0349,92000,83500,95000,107000,2024-05-28,New Hire
EMP-0350,54500,52000,59500,66500,2023-10-24,New Hire
EMP-0351,52500,50500,57500,64500,2022-05-03,New Hire
EMP-0352,80500,73500,84500,95500,2022-02-23,New Hire
EMP-0353,97500,94000,107500,121500,2022-06-21,New Hire
EMP-0353,99000,97000,111000,125500,2023-01-15,Annual Review
EMP-0354,107500,100000,114500,129500,2024-02-07,New Hire
EMP-0355,71000,60500,69000,77500,2022-03-24,New Hire
EMP-0355,75500,62500,71000,80000,2023-09-01,Market Adjustment
EMP-0355,84000,72500,83500,94000,2023-09-26,Promotion
EMP-0355,87000,75000,86000,97000,2024-01-15,Annual Review
EMP-0355,89500,76500,88000,99000,2025-01-15,Annual Review
EMP-0356,88000,80000,92000,104000,2025-03-01,New Hire
EMP-0357,83500,76500,88000,100000,2024-11-07,New Hire
EMP-0358,84500,72000,83000,94000,2022-04-11,New Hire
EMP-0358,87500,74000,85500,97000,2023-01-15,Annual Review
EMP-0358,94000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0358,97000,76500,88000,100000,2024-01-15,Annual Review
EMP-0358,100500,78000,90000,102000,2025-01-15,Annual Review
EMP-0359,106000,96000,111000,126500,2023-09-04,New Hire
EMP-0359,110000,101000,117000,133000,2025-01-15,Annual Review
EMP-0360,83000,72000,83000,94000,2022-06-21,New Hire
EMP-0360,86000,74000,85500,97000,2023-01-15,Annual Review
EMP-0360,92500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0360,96000,76500,88000,100000,2024-01-15,Annual Review
EMP-0360,99000,78000,90000,102000,2025-01-15,Annual Review
EMP-0361,87500,77000,88500,100000,2023-10-04,New Hire
EMP-0361,90500,81000,93000,105000,2025-01-15,Annual Review
EMP-0362,83000,68500,79000,89000,2021-05-19,New Hire
EMP-0362,86000,72000,83000,93000,2022-01-15,Annual Review
EMP-0362,96000,96000,111000,126500,2023-04-25,Promotion
EMP-0362,102000,96000,111000,126500,2023-09-01,Market Adjustment
